family,candidate_id,reference_type,cutoff,m,n,selection_eligible,engine_id,failure_cycle,tau,missed,trigger_at_failure_only,lead_time,late_delay,early_burden,late_normalized,early_normalized_uncapped,early_normalized_for_cost,miss_component,late_component,early_component,total_cost,first_trigger_while_healthy,n_cycle_gaps
iforest,iforest_n200_ms_0p5,pooled,0.99,5,10,True,52,222,190.0,False,False,32.0,0.0,2.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,5,10,True,61,199,154.0,False,False,45.0,0.0,15.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,5,10,True,72,232,183.0,False,False,49.0,0.0,19.0,0.0,0.6333333333333333,0.6333333333333333,0.0,0.0,0.6333333333333333,0.6333333333333333,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,5,10,True,75,259,215.0,False,False,44.0,0.0,14.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,5,10,True,83,181,142.0,False,False,39.0,0.0,9.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,5,10,True,87,172,135.0,False,False,37.0,0.0,7.0,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0,0.23333333333333334,0.23333333333333334,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,5,10,True,92,158,116.0,False,False,42.0,0.0,12.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,5,10,True,93,171,149.0,False,False,22.0,8.0,0.0,0.26666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,15,202,122.0,False,False,80.0,0.0,50.0,0.0,1.6666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,21,220,168.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,52,222,182.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,61,199,135.0,False,False,64.0,0.0,34.0,0.0,1.1333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,72,232,164.0,False,False,68.0,0.0,38.0,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,75,259,49.0,False,False,210.0,0.0,180.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,True,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,83,181,136.0,False,False,45.0,0.0,15.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,87,172,118.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,92,158,86.0,False,False,72.0,0.0,42.0,0.0,1.4,1.0,0.0,0.0,1.0,1.0,False,0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,1,False,93,171,138.0,False,False,33.0,0.0,3.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,False,0
lof,lof_k50,pooled,0.9,2,3,True,15,202,26.0,False,False,176.0,0.0,146.0,0.0,4.866666666666666,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,2,3,True,21,220,2.0,False,False,218.0,0.0,188.0,0.0,6.266666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,2,3,True,52,222,140.0,False,False,82.0,0.0,52.0,0.0,1.7333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,2,3,True,61,199,29.0,False,False,170.0,0.0,140.0,0.0,4.666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,2,3,True,72,232,151.0,False,False,81.0,0.0,51.0,0.0,1.7,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,2,3,True,75,259,43.0,False,False,216.0,0.0,186.0,0.0,6.2,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,2,3,True,83,181,119.0,False,False,62.0,0.0,32.0,0.0,1.0666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,2,3,True,87,172,77.0,False,False,95.0,0.0,65.0,0.0,2.1666666666666665,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,2,3,True,92,158,62.0,False,False,96.0,0.0,66.0,0.0,2.2,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,2,3,True,93,171,40.0,False,False,131.0,0.0,101.0,0.0,3.3666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,3,5,True,15,202,28.0,False,False,174.0,0.0,144.0,0.0,4.8,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,3,5,True,21,220,4.0,False,False,216.0,0.0,186.0,0.0,6.2,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,3,5,True,52,222,162.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,3,5,True,61,199,120.0,False,False,79.0,0.0,49.0,0.0,1.6333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,3,5,True,72,232,153.0,False,False,79.0,0.0,49.0,0.0,1.6333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,3,5,True,75,259,184.0,False,False,75.0,0.0,45.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,3,5,True,83,181,121.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,3,5,True,87,172,104.0,False,False,68.0,0.0,38.0,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,3,5,True,92,158,92.0,False,False,66.0,0.0,36.0,0.0,1.2,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,3,5,True,93,171,136.0,False,False,35.0,0.0,5.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,False,0
lof,lof_k50,pooled,0.9,5,10,True,15,202,65.0,False,False,137.0,0.0,107.0,0.0,3.566666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,5,10,True,21,220,156.0,False,False,64.0,0.0,34.0,0.0,1.1333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,5,10,True,52,222,164.0,False,False,58.0,0.0,28.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.9333333333333333,0.9333333333333333,False,0
lof,lof_k50,pooled,0.9,5,10,True,61,199,123.0,False,False,76.0,0.0,46.0,0.0,1.5333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,5,10,True,72,232,158.0,False,False,74.0,0.0,44.0,0.0,1.4666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,5,10,True,75,259,196.0,False,False,63.0,0.0,33.0,0.0,1.1,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,5,10,True,83,181,126.0,False,False,55.0,0.0,25.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334,False,0
lof,lof_k50,pooled,0.9,5,10,True,87,172,107.0,False,False,65.0,0.0,35.0,0.0,1.1666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,5,10,True,92,158,92.0,False,False,66.0,0.0,36.0,0.0,1.2,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.9,5,10,True,93,171,138.0,False,False,33.0,0.0,3.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,False,0
lof,lof_k50,pooled,0.9,1,1,False,15,202,20.0,False,False,182.0,0.0,152.0,0.0,5.066666666666666,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,1,1,False,21,220,1.0,False,False,219.0,0.0,189.0,0.0,6.3,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,1,1,False,52,222,6.0,False,False,216.0,0.0,186.0,0.0,6.2,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,1,1,False,61,199,8.0,False,False,191.0,0.0,161.0,0.0,5.366666666666666,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,1,1,False,72,232,4.0,False,False,228.0,0.0,198.0,0.0,6.6,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,1,1,False,75,259,1.0,False,False,258.0,0.0,228.0,0.0,7.6,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,1,1,False,83,181,14.0,False,False,167.0,0.0,137.0,0.0,4.566666666666666,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,1,1,False,87,172,35.0,False,False,137.0,0.0,107.0,0.0,3.566666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,1,1,False,92,158,1.0,False,False,157.0,0.0,127.0,0.0,4.233333333333333,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.9,1,1,False,93,171,5.0,False,False,166.0,0.0,136.0,0.0,4.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,2,3,True,15,202,30.0,False,False,172.0,0.0,142.0,0.0,4.733333333333333,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,2,3,True,21,220,5.0,False,False,215.0,0.0,185.0,0.0,6.166666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,2,3,True,52,222,168.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
lof,lof_k50,pooled,0.95,2,3,True,61,199,117.0,False,False,82.0,0.0,52.0,0.0,1.7333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,2,3,True,72,232,174.0,False,False,58.0,0.0,28.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.9333333333333333,0.9333333333333333,False,0
lof,lof_k50,pooled,0.95,2,3,True,75,259,183.0,False,False,76.0,0.0,46.0,0.0,1.5333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,2,3,True,83,181,119.0,False,False,62.0,0.0,32.0,0.0,1.0666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,2,3,True,87,172,104.0,False,False,68.0,0.0,38.0,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,2,3,True,92,158,92.0,False,False,66.0,0.0,36.0,0.0,1.2,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,2,3,True,93,171,40.0,False,False,131.0,0.0,101.0,0.0,3.3666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,3,5,True,15,202,65.0,False,False,137.0,0.0,107.0,0.0,3.566666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,3,5,True,21,220,5.0,False,False,215.0,0.0,185.0,0.0,6.166666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,3,5,True,52,222,168.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
lof,lof_k50,pooled,0.95,3,5,True,61,199,124.0,False,False,75.0,0.0,45.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,3,5,True,72,232,175.0,False,False,57.0,0.0,27.0,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
lof,lof_k50,pooled,0.95,3,5,True,75,259,200.0,False,False,59.0,0.0,29.0,0.0,0.9666666666666667,0.9666666666666667,0.0,0.0,0.9666666666666667,0.9666666666666667,False,0
lof,lof_k50,pooled,0.95,3,5,True,83,181,121.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,3,5,True,87,172,104.0,False,False,68.0,0.0,38.0,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,3,5,True,92,158,94.0,False,False,64.0,0.0,34.0,0.0,1.1333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,3,5,True,93,171,146.0,False,False,25.0,5.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333333,0.0,0.8333333333333333,False,0
lof,lof_k50,pooled,0.95,5,10,True,15,202,69.0,False,False,133.0,0.0,103.0,0.0,3.433333333333333,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,5,10,True,21,220,185.0,False,False,35.0,0.0,5.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,False,0
lof,lof_k50,pooled,0.95,5,10,True,52,222,169.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
lof,lof_k50,pooled,0.95,5,10,True,61,199,124.0,False,False,75.0,0.0,45.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,5,10,True,72,232,179.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
lof,lof_k50,pooled,0.95,5,10,True,75,259,205.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
lof,lof_k50,pooled,0.95,5,10,True,83,181,126.0,False,False,55.0,0.0,25.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334,False,0
lof,lof_k50,pooled,0.95,5,10,True,87,172,107.0,False,False,65.0,0.0,35.0,0.0,1.1666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,5,10,True,92,158,98.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.95,5,10,True,93,171,147.0,False,False,24.0,6.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,False,0
lof,lof_k50,pooled,0.95,1,1,False,15,202,20.0,False,False,182.0,0.0,152.0,0.0,5.066666666666666,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,1,1,False,21,220,1.0,False,False,219.0,0.0,189.0,0.0,6.3,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,1,1,False,52,222,6.0,False,False,216.0,0.0,186.0,0.0,6.2,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,1,1,False,61,199,8.0,False,False,191.0,0.0,161.0,0.0,5.366666666666666,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,1,1,False,72,232,4.0,False,False,228.0,0.0,198.0,0.0,6.6,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,1,1,False,75,259,43.0,False,False,216.0,0.0,186.0,0.0,6.2,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,1,1,False,83,181,31.0,False,False,150.0,0.0,120.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,1,1,False,87,172,35.0,False,False,137.0,0.0,107.0,0.0,3.566666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,1,1,False,92,158,1.0,False,False,157.0,0.0,127.0,0.0,4.233333333333333,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.95,1,1,False,93,171,38.0,False,False,133.0,0.0,103.0,0.0,3.433333333333333,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,2,3,True,15,202,67.0,False,False,135.0,0.0,105.0,0.0,3.5,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,2,3,True,21,220,189.0,False,False,31.0,0.0,1.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,False,0
lof,lof_k50,pooled,0.975,2,3,True,52,222,169.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
lof,lof_k50,pooled,0.975,2,3,True,61,199,117.0,False,False,82.0,0.0,52.0,0.0,1.7333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,2,3,True,72,232,175.0,False,False,57.0,0.0,27.0,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
lof,lof_k50,pooled,0.975,2,3,True,75,259,200.0,False,False,59.0,0.0,29.0,0.0,0.9666666666666667,0.9666666666666667,0.0,0.0,0.9666666666666667,0.9666666666666667,False,0
lof,lof_k50,pooled,0.975,2,3,True,83,181,119.0,False,False,62.0,0.0,32.0,0.0,1.0666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,2,3,True,87,172,104.0,False,False,68.0,0.0,38.0,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,2,3,True,92,158,102.0,False,False,56.0,0.0,26.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
lof,lof_k50,pooled,0.975,2,3,True,93,171,147.0,False,False,24.0,6.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,False,0
lof,lof_k50,pooled,0.975,3,5,True,15,202,69.0,False,False,133.0,0.0,103.0,0.0,3.433333333333333,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,3,5,True,21,220,189.0,False,False,31.0,0.0,1.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,False,0
lof,lof_k50,pooled,0.975,3,5,True,52,222,170.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
lof,lof_k50,pooled,0.975,3,5,True,61,199,128.0,False,False,71.0,0.0,41.0,0.0,1.3666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,3,5,True,72,232,178.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
lof,lof_k50,pooled,0.975,3,5,True,75,259,200.0,False,False,59.0,0.0,29.0,0.0,0.9666666666666667,0.9666666666666667,0.0,0.0,0.9666666666666667,0.9666666666666667,False,0
lof,lof_k50,pooled,0.975,3,5,True,83,181,121.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,3,5,True,87,172,107.0,False,False,65.0,0.0,35.0,0.0,1.1666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,3,5,True,92,158,105.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
lof,lof_k50,pooled,0.975,3,5,True,93,171,148.0,False,False,23.0,7.0,0.0,0.23333333333333334,0.0,0.0,0.0,1.1666666666666667,0.0,1.1666666666666667,False,0
lof,lof_k50,pooled,0.975,5,10,True,15,202,70.0,False,False,132.0,0.0,102.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,5,10,True,21,220,190.0,False,False,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
lof,lof_k50,pooled,0.975,5,10,True,52,222,170.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
lof,lof_k50,pooled,0.975,5,10,True,61,199,131.0,False,False,68.0,0.0,38.0,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,5,10,True,72,232,180.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
lof,lof_k50,pooled,0.975,5,10,True,75,259,231.0,False,False,28.0,2.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,0
lof,lof_k50,pooled,0.975,5,10,True,83,181,133.0,False,False,48.0,0.0,18.0,0.0,0.6,0.6,0.0,0.0,0.6,0.6,False,0
lof,lof_k50,pooled,0.975,5,10,True,87,172,110.0,False,False,62.0,0.0,32.0,0.0,1.0666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,5,10,True,92,158,116.0,False,False,42.0,0.0,12.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
lof,lof_k50,pooled,0.975,5,10,True,93,171,150.0,False,False,21.0,9.0,0.0,0.3,0.0,0.0,0.0,1.5,0.0,1.5,False,0
lof,lof_k50,pooled,0.975,1,1,False,15,202,20.0,False,False,182.0,0.0,152.0,0.0,5.066666666666666,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,1,1,False,21,220,4.0,False,False,216.0,0.0,186.0,0.0,6.2,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,1,1,False,52,222,20.0,False,False,202.0,0.0,172.0,0.0,5.733333333333333,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,1,1,False,61,199,23.0,False,False,176.0,0.0,146.0,0.0,4.866666666666666,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,1,1,False,72,232,54.0,False,False,178.0,0.0,148.0,0.0,4.933333333333334,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,1,1,False,75,259,43.0,False,False,216.0,0.0,186.0,0.0,6.2,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,1,1,False,83,181,117.0,False,False,64.0,0.0,34.0,0.0,1.1333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,1,1,False,87,172,76.0,False,False,96.0,0.0,66.0,0.0,2.2,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.975,1,1,False,92,158,31.0,False,False,127.0,0.0,97.0,0.0,3.2333333333333334,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.975,1,1,False,93,171,40.0,False,False,131.0,0.0,101.0,0.0,3.3666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
lof,lof_k50,pooled,0.99,2,3,True,15,202,123.0,False,False,79.0,0.0,49.0,0.0,1.6333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.99,2,3,True,21,220,189.0,False,False,31.0,0.0,1.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,False,0
lof,lof_k50,pooled,0.99,2,3,True,52,222,169.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
lof,lof_k50,pooled,0.99,2,3,True,61,199,128.0,False,False,71.0,0.0,41.0,0.0,1.3666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.99,2,3,True,72,232,180.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
lof,lof_k50,pooled,0.99,2,3,True,75,259,231.0,False,False,28.0,2.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,0
lof,lof_k50,pooled,0.99,2,3,True,83,181,134.0,False,False,47.0,0.0,17.0,0.0,0.5666666666666667,0.5666666666666667,0.0,0.0,0.5666666666666667,0.5666666666666667,False,0
lof,lof_k50,pooled,0.99,2,3,True,87,172,119.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
lof,lof_k50,pooled,0.99,2,3,True,92,158,113.0,False,False,45.0,0.0,15.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
lof,lof_k50,pooled,0.99,2,3,True,93,171,148.0,False,False,23.0,7.0,0.0,0.23333333333333334,0.0,0.0,0.0,1.1666666666666667,0.0,1.1666666666666667,False,0
lof,lof_k50,pooled,0.99,3,5,True,15,202,123.0,False,False,79.0,0.0,49.0,0.0,1.6333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.99,3,5,True,21,220,190.0,False,False,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
lof,lof_k50,pooled,0.99,3,5,True,52,222,170.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
lof,lof_k50,pooled,0.99,3,5,True,61,199,129.0,False,False,70.0,0.0,40.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.99,3,5,True,72,232,203.0,False,False,29.0,1.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,False,0
lof,lof_k50,pooled,0.99,3,5,True,75,259,233.0,False,False,26.0,4.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,False,0
lof,lof_k50,pooled,0.99,3,5,True,83,181,134.0,False,False,47.0,0.0,17.0,0.0,0.5666666666666667,0.5666666666666667,0.0,0.0,0.5666666666666667,0.5666666666666667,False,0
lof,lof_k50,pooled,0.99,3,5,True,87,172,122.0,False,False,50.0,0.0,20.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,False,0
lof,lof_k50,pooled,0.99,3,5,True,92,158,119.0,False,False,39.0,0.0,9.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,False,0
lof,lof_k50,pooled,0.99,3,5,True,93,171,149.0,False,False,22.0,8.0,0.0,0.26666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,False,0
lof,lof_k50,pooled,0.99,5,10,True,15,202,127.0,False,False,75.0,0.0,45.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,False,0
