engine_role,engine_id,cycle,horizon,label,probability,threshold,row_alert
low_cost,71,190,20,1,0.5882704250450339,0.22290462955112206,1
low_cost,71,191,20,1,0.9282224113918263,0.22290462955112206,1
low_cost,71,192,20,1,0.9153614827439348,0.22290462955112206,1
low_cost,71,193,20,1,0.774734346375657,0.22290462955112206,1
low_cost,71,194,20,1,0.8126995947477358,0.22290462955112206,1
low_cost,71,195,20,1,0.8742274593677056,0.22290462955112206,1
low_cost,71,196,20,1,0.960120539294047,0.22290462955112206,1
low_cost,71,197,20,1,0.9629419941033643,0.22290462955112206,1
low_cost,71,198,20,1,0.9608104904193302,0.22290462955112206,1
low_cost,71,199,20,1,0.9913682887233035,0.22290462955112206,1
low_cost,71,200,20,1,0.9957046568656899,0.22290462955112206,1
low_cost,71,201,20,1,0.9993419408121723,0.22290462955112206,1
low_cost,71,202,20,1,0.9994069854384904,0.22290462955112206,1
low_cost,71,203,20,1,0.9998677193219753,0.22290462955112206,1
low_cost,71,204,20,1,0.9998057601952565,0.22290462955112206,1
low_cost,71,205,20,1,0.9999020127673468,0.22290462955112206,1
low_cost,71,206,20,1,0.99999010656394,0.22290462955112206,1
low_cost,71,207,20,1,0.9999991102516586,0.22290462955112206,1
low_cost,71,208,20,1,0.999999787179952,0.22290462955112206,1
low_cost,71,1,30,0,8.017570587001982e-15,0.11654045954796569,0
low_cost,71,2,30,0,0.870945455397373,0.11654045954796569,1
low_cost,71,3,30,0,1.8340154345670488e-09,0.11654045954796569,0
low_cost,71,4,30,0,1.265474742125543e-08,0.11654045954796569,0
low_cost,71,5,30,0,1.6817687743748226e-10,0.11654045954796569,0
low_cost,71,6,30,0,6.511217511096985e-10,0.11654045954796569,0
low_cost,71,7,30,0,2.856010142513165e-08,0.11654045954796569,0
low_cost,71,8,30,0,4.072664199119333e-07,0.11654045954796569,0
low_cost,71,9,30,0,7.00366188205304e-08,0.11654045954796569,0
low_cost,71,10,30,0,3.298477080407472e-07,0.11654045954796569,0
low_cost,71,11,30,0,1.3972617863382218e-06,0.11654045954796569,0
low_cost,71,12,30,0,5.65231983759014e-06,0.11654045954796569,0
low_cost,71,13,30,0,1.5443610065971286e-06,0.11654045954796569,0
low_cost,71,14,30,0,2.7813486213464674e-06,0.11654045954796569,0
low_cost,71,15,30,0,3.845417042132001e-06,0.11654045954796569,0
low_cost,71,16,30,0,2.90065015254241e-06,0.11654045954796569,0
low_cost,71,17,30,0,1.0726281355237216e-05,0.11654045954796569,0
low_cost,71,18,30,0,1.538309665764961e-05,0.11654045954796569,0
low_cost,71,19,30,0,5.3578676812545e-06,0.11654045954796569,0
low_cost,71,20,30,0,2.0196234441795947e-06,0.11654045954796569,0
low_cost,71,21,30,0,4.4191658398030205e-06,0.11654045954796569,0
low_cost,71,22,30,0,4.708766251022154e-06,0.11654045954796569,0
low_cost,71,23,30,0,6.574710442574447e-06,0.11654045954796569,0
low_cost,71,24,30,0,1.932341655484908e-05,0.11654045954796569,0
low_cost,71,25,30,0,2.5975923649621534e-05,0.11654045954796569,0
low_cost,71,26,30,0,2.0815983889688814e-05,0.11654045954796569,0
low_cost,71,27,30,0,2.6576277559455164e-05,0.11654045954796569,0
low_cost,71,28,30,0,9.518196227055306e-05,0.11654045954796569,0
low_cost,71,29,30,0,8.493726668251571e-05,0.11654045954796569,0
low_cost,71,30,30,0,3.928589497195089e-05,0.11654045954796569,0
low_cost,71,31,30,0,8.726319371964518e-05,0.11654045954796569,0
low_cost,71,32,30,0,0.0002861575753102712,0.11654045954796569,0
low_cost,71,33,30,0,0.0001797974595463835,0.11654045954796569,0
low_cost,71,34,30,0,7.000024058306143e-05,0.11654045954796569,0
low_cost,71,35,30,0,6.626721049732466e-05,0.11654045954796569,0
low_cost,71,36,30,0,5.951828660758642e-05,0.11654045954796569,0
low_cost,71,37,30,0,3.4754916864819764e-05,0.11654045954796569,0
low_cost,71,38,30,0,2.837361920548955e-05,0.11654045954796569,0
low_cost,71,39,30,0,1.543967592614552e-05,0.11654045954796569,0
low_cost,71,40,30,0,4.202638022528699e-05,0.11654045954796569,0
low_cost,71,41,30,0,8.328703793570336e-05,0.11654045954796569,0
low_cost,71,42,30,0,6.837186357878997e-05,0.11654045954796569,0
low_cost,71,43,30,0,7.993108435087366e-05,0.11654045954796569,0
low_cost,71,44,30,0,4.6831433030258345e-05,0.11654045954796569,0
low_cost,71,45,30,0,5.7853267665768954e-05,0.11654045954796569,0
low_cost,71,46,30,0,2.8789215161495776e-05,0.11654045954796569,0
low_cost,71,47,30,0,2.9929973005616217e-05,0.11654045954796569,0
low_cost,71,48,30,0,6.584726892065435e-05,0.11654045954796569,0
low_cost,71,49,30,0,2.8025028013286305e-05,0.11654045954796569,0
low_cost,71,50,30,0,4.199451679665732e-05,0.11654045954796569,0
low_cost,71,51,30,0,3.3324122033656795e-05,0.11654045954796569,0
low_cost,71,52,30,0,6.883214167443155e-05,0.11654045954796569,0
low_cost,71,53,30,0,7.610672184575936e-05,0.11654045954796569,0
low_cost,71,54,30,0,3.926046467286804e-05,0.11654045954796569,0
low_cost,71,55,30,0,6.141908962803552e-05,0.11654045954796569,0
low_cost,71,56,30,0,5.240449181159824e-05,0.11654045954796569,0
low_cost,71,57,30,0,6.0001661116047476e-05,0.11654045954796569,0
low_cost,71,58,30,0,3.455172982549179e-05,0.11654045954796569,0
low_cost,71,59,30,0,2.0470322627115743e-05,0.11654045954796569,0
low_cost,71,60,30,0,2.986957046056582e-05,0.11654045954796569,0
low_cost,71,61,30,0,1.1144201307451452e-05,0.11654045954796569,0
low_cost,71,62,30,0,1.3267653043225306e-05,0.11654045954796569,0
low_cost,71,63,30,0,2.8249842797314925e-05,0.11654045954796569,0
low_cost,71,64,30,0,1.3732896395696726e-05,0.11654045954796569,0
low_cost,71,65,30,0,1.3361257178721935e-05,0.11654045954796569,0
low_cost,71,66,30,0,1.76002772956495e-05,0.11654045954796569,0
low_cost,71,67,30,0,1.0101998614580874e-05,0.11654045954796569,0
low_cost,71,68,30,0,7.920607033152272e-06,0.11654045954796569,0
low_cost,71,69,30,0,1.660449938295466e-05,0.11654045954796569,0
low_cost,71,70,30,0,9.252193208586304e-06,0.11654045954796569,0
low_cost,71,71,30,0,1.0518662055841414e-05,0.11654045954796569,0
low_cost,71,72,30,0,3.5253104344694366e-05,0.11654045954796569,0
low_cost,71,73,30,0,6.697124151132711e-05,0.11654045954796569,0
low_cost,71,74,30,0,3.434584372071083e-05,0.11654045954796569,0
low_cost,71,75,30,0,4.957290390551128e-05,0.11654045954796569,0
low_cost,71,76,30,0,5.1637822187787966e-05,0.11654045954796569,0
low_cost,71,77,30,0,1.8793972812816323e-05,0.11654045954796569,0
low_cost,71,78,30,0,1.3388322076331074e-05,0.11654045954796569,0
low_cost,71,79,30,0,2.336820484630659e-05,0.11654045954796569,0
low_cost,71,80,30,0,2.2908912804376432e-05,0.11654045954796569,0
low_cost,71,81,30,0,6.798974872852367e-05,0.11654045954796569,0
low_cost,71,82,30,0,0.00014218460836758665,0.11654045954796569,0
low_cost,71,83,30,0,0.00013152959440324618,0.11654045954796569,0
low_cost,71,84,30,0,0.00015853642690195284,0.11654045954796569,0
low_cost,71,85,30,0,0.000293899779239353,0.11654045954796569,0
low_cost,71,86,30,0,0.00021178828241031475,0.11654045954796569,0
low_cost,71,87,30,0,9.455785716397585e-05,0.11654045954796569,0
low_cost,71,88,30,0,3.930320579766455e-05,0.11654045954796569,0
low_cost,71,89,30,0,3.7421085576118565e-05,0.11654045954796569,0
low_cost,71,90,30,0,2.7816851527154018e-05,0.11654045954796569,0
low_cost,71,91,30,0,4.74474348729056e-05,0.11654045954796569,0
low_cost,71,92,30,0,6.033445976580109e-05,0.11654045954796569,0
low_cost,71,93,30,0,0.0001683736845725837,0.11654045954796569,0
low_cost,71,94,30,0,9.755941914161171e-05,0.11654045954796569,0
low_cost,71,95,30,0,2.425417271861082e-05,0.11654045954796569,0
low_cost,71,96,30,0,2.259607478207433e-05,0.11654045954796569,0
low_cost,71,97,30,0,1.3071385720941197e-05,0.11654045954796569,0
low_cost,71,98,30,0,1.0226136265838247e-05,0.11654045954796569,0
low_cost,71,99,30,0,8.168161386205757e-06,0.11654045954796569,0
low_cost,71,100,30,0,4.027658794207772e-06,0.11654045954796569,0
low_cost,71,101,30,0,4.392819078434192e-06,0.11654045954796569,0
low_cost,71,102,30,0,5.523011922139263e-06,0.11654045954796569,0
low_cost,71,103,30,0,7.048919355644778e-06,0.11654045954796569,0
low_cost,71,104,30,0,9.388322298531732e-06,0.11654045954796569,0
low_cost,71,105,30,0,9.268652860191931e-06,0.11654045954796569,0
low_cost,71,106,30,0,7.983862865822468e-06,0.11654045954796569,0
low_cost,71,107,30,0,1.4426153445557564e-05,0.11654045954796569,0
low_cost,71,108,30,0,1.6802818362111603e-05,0.11654045954796569,0
low_cost,71,109,30,0,8.743537030388149e-06,0.11654045954796569,0
low_cost,71,110,30,0,1.2399078554247104e-05,0.11654045954796569,0
low_cost,71,111,30,0,7.348519213249255e-06,0.11654045954796569,0
low_cost,71,112,30,0,5.018668011841199e-06,0.11654045954796569,0
low_cost,71,113,30,0,9.170911226339845e-06,0.11654045954796569,0
low_cost,71,114,30,0,6.128189667193195e-06,0.11654045954796569,0
low_cost,71,115,30,0,8.281416976737785e-06,0.11654045954796569,0
low_cost,71,116,30,0,5.483538259642262e-06,0.11654045954796569,0
low_cost,71,117,30,0,3.7773638852603515e-06,0.11654045954796569,0
low_cost,71,118,30,0,4.823791977597971e-06,0.11654045954796569,0
low_cost,71,119,30,0,6.425269454334442e-06,0.11654045954796569,0
low_cost,71,120,30,0,8.246730630814668e-06,0.11654045954796569,0
low_cost,71,121,30,0,2.8593724840483617e-05,0.11654045954796569,0
low_cost,71,122,30,0,3.0284873661708953e-05,0.11654045954796569,0
low_cost,71,123,30,0,7.749738756451293e-05,0.11654045954796569,0
low_cost,71,124,30,0,0.0002786615922159169,0.11654045954796569,0
low_cost,71,125,30,0,0.00014189662010765674,0.11654045954796569,0
low_cost,71,126,30,0,0.00015704585789509643,0.11654045954796569,0
low_cost,71,127,30,0,0.00024648236961902144,0.11654045954796569,0
low_cost,71,128,30,0,0.0003643450293540547,0.11654045954796569,0
low_cost,71,129,30,0,0.0002533099249994792,0.11654045954796569,0
low_cost,71,130,30,0,6.424760072990223e-05,0.11654045954796569,0
low_cost,71,131,30,0,2.755166974343031e-05,0.11654045954796569,0
low_cost,71,132,30,0,4.504004090780405e-05,0.11654045954796569,0
low_cost,71,133,30,0,0.00035018037770981466,0.11654045954796569,0
low_cost,71,134,30,0,0.0004449662915521797,0.11654045954796569,0
low_cost,71,135,30,0,0.000412355581132658,0.11654045954796569,0
low_cost,71,136,30,0,0.0005559701819321749,0.11654045954796569,0
low_cost,71,137,30,0,0.0007570347885217191,0.11654045954796569,0
low_cost,71,138,30,0,0.0018992818433712897,0.11654045954796569,0
low_cost,71,139,30,0,0.0011183447763741118,0.11654045954796569,0
low_cost,71,140,30,0,0.00034251976027224344,0.11654045954796569,0
low_cost,71,141,30,0,0.0008462124024283911,0.11654045954796569,0
low_cost,71,142,30,0,0.0005617011254645514,0.11654045954796569,0
low_cost,71,143,30,0,0.002099848354536466,0.11654045954796569,0
low_cost,71,144,30,0,0.003913072143087436,0.11654045954796569,0
low_cost,71,145,30,0,0.001261032420807624,0.11654045954796569,0
low_cost,71,146,30,0,0.0023490228992706077,0.11654045954796569,0
low_cost,71,147,30,0,0.0063704577621025,0.11654045954796569,0
low_cost,71,148,30,0,0.011530470236890128,0.11654045954796569,0
low_cost,71,149,30,0,0.006822449109713095,0.11654045954796569,0
low_cost,71,150,30,0,0.002617257943383092,0.11654045954796569,0
low_cost,71,151,30,0,0.00248510375365937,0.11654045954796569,0
low_cost,71,152,30,0,0.011269779449301884,0.11654045954796569,0
low_cost,71,153,30,0,0.021738657978677717,0.11654045954796569,0
low_cost,71,154,30,0,0.014953080829500002,0.11654045954796569,0
low_cost,71,155,30,0,0.026144713312550204,0.11654045954796569,0
low_cost,71,156,30,0,0.025688429966444486,0.11654045954796569,0
low_cost,71,157,30,0,0.007763843965674106,0.11654045954796569,0
low_cost,71,158,30,0,0.013560792630548763,0.11654045954796569,0
low_cost,71,159,30,0,0.022008646833352345,0.11654045954796569,0
low_cost,71,160,30,0,0.10099949616699082,0.11654045954796569,0
low_cost,71,161,30,0,0.05606419848081339,0.11654045954796569,0
low_cost,71,162,30,0,0.01564714846794683,0.11654045954796569,0
low_cost,71,163,30,0,0.045437991562041445,0.11654045954796569,0
low_cost,71,164,30,0,0.017121476699382614,0.11654045954796569,0
low_cost,71,165,30,0,0.031057440020290525,0.11654045954796569,0
low_cost,71,166,30,0,0.061266382558581196,0.11654045954796569,0
low_cost,71,167,30,0,0.07262479450944279,0.11654045954796569,0
low_cost,71,168,30,0,0.11121967907063117,0.11654045954796569,0
low_cost,71,169,30,0,0.07386456260213387,0.11654045954796569,0
low_cost,71,170,30,0,0.02073899012688122,0.11654045954796569,0
low_cost,71,171,30,0,0.06142801084867454,0.11654045954796569,0
low_cost,71,172,30,0,0.04927861576521452,0.11654045954796569,0
low_cost,71,173,30,0,0.1642589772718808,0.11654045954796569,1
low_cost,71,174,30,0,0.15878500761986372,0.11654045954796569,1
low_cost,71,175,30,0,0.2749297319873297,0.11654045954796569,1
low_cost,71,176,30,0,0.38348692233787585,0.11654045954796569,1
low_cost,71,177,30,0,0.3973394452566754,0.11654045954796569,1
low_cost,71,178,30,1,0.5457293808924527,0.11654045954796569,1
low_cost,71,179,30,1,0.5525834089985193,0.11654045954796569,1
low_cost,71,180,30,1,0.7950549799057229,0.11654045954796569,1
low_cost,71,181,30,1,0.6863327660012568,0.11654045954796569,1
low_cost,71,182,30,1,0.7719551980944226,0.11654045954796569,1
low_cost,71,183,30,1,0.9335588570217176,0.11654045954796569,1
low_cost,71,184,30,1,0.8821395877667076,0.11654045954796569,1
low_cost,71,185,30,1,0.9046013124284829,0.11654045954796569,1
low_cost,71,186,30,1,0.9308340280992046,0.11654045954796569,1
low_cost,71,187,30,1,0.9345136308259814,0.11654045954796569,1
low_cost,71,188,30,1,0.980336267280556,0.11654045954796569,1
low_cost,71,189,30,1,0.9847392593962321,0.11654045954796569,1
low_cost,71,190,30,1,0.9865713077716969,0.11654045954796569,1
low_cost,71,191,30,1,0.9983198702070408,0.11654045954796569,1
low_cost,71,192,30,1,0.997659469855052,0.11654045954796569,1
low_cost,71,193,30,1,0.9938829043389154,0.11654045954796569,1
low_cost,71,194,30,1,0.9941430177541746,0.11654045954796569,1
low_cost,71,195,30,1,0.9973113106236096,0.11654045954796569,1
low_cost,71,196,30,1,0.9991351258757828,0.11654045954796569,1
low_cost,71,197,30,1,0.999073931778504,0.11654045954796569,1
low_cost,71,198,30,1,0.9981933513244474,0.11654045954796569,1
low_cost,71,199,30,1,0.9992358467102488,0.11654045954796569,1
low_cost,71,200,30,1,0.9997659341257913,0.11654045954796569,1
low_cost,71,201,30,1,0.9999321459713856,0.11654045954796569,1
low_cost,71,202,30,1,0.9999349692270327,0.11654045954796569,1
low_cost,71,203,30,1,0.9999650327020416,0.11654045954796569,1
low_cost,71,204,30,1,0.9999549542268519,0.11654045954796569,1
low_cost,71,205,30,1,0.9999367038999736,0.11654045954796569,1
low_cost,71,206,30,1,0.999991301055583,0.11654045954796569,1
low_cost,71,207,30,1,0.9999991102516586,0.11654045954796569,1
low_cost,71,208,30,1,0.999999787179952,0.11654045954796569,1
median_cost,19,1,10,0,3.372987780340188e-19,0.11340399728926802,0
median_cost,19,2,10,0,8.047473845693303e-14,0.11340399728926802,0
median_cost,19,3,10,0,3.948441921399874e-12,0.11340399728926802,0
median_cost,19,4,10,0,3.89299691132244e-12,0.11340399728926802,0
median_cost,19,5,10,0,3.7832269279976675e-12,0.11340399728926802,0
median_cost,19,6,10,0,5.205363611645477e-12,0.11340399728926802,0
median_cost,19,7,10,0,1.8944352741360178e-12,0.11340399728926802,0
median_cost,19,8,10,0,7.543228355282269e-12,0.11340399728926802,0
median_cost,19,9,10,0,8.258293370197377e-12,0.11340399728926802,0
median_cost,19,10,10,0,4.976762150998752e-12,0.11340399728926802,0
median_cost,19,11,10,0,3.3059252081691874e-11,0.11340399728926802,0
median_cost,19,12,10,0,1.882821746330067e-10,0.11340399728926802,0
median_cost,19,13,10,0,7.962858807706307e-11,0.11340399728926802,0
median_cost,19,14,10,0,1.4597539127757522e-10,0.11340399728926802,0
median_cost,19,15,10,0,1.2228001252795795e-10,0.11340399728926802,0
median_cost,19,16,10,0,9.169301373793807e-11,0.11340399728926802,0
median_cost,19,17,10,0,1.3847000458983852e-10,0.11340399728926802,0
median_cost,19,18,10,0,1.4482406292075625e-10,0.11340399728926802,0
median_cost,19,19,10,0,4.1731772355687337e-10,0.11340399728926802,0
median_cost,19,20,10,0,2.0187267196209563e-10,0.11340399728926802,0
median_cost,19,21,10,0,1.2871728765983162e-10,0.11340399728926802,0
median_cost,19,22,10,0,7.208932121983345e-11,0.11340399728926802,0
median_cost,19,23,10,0,3.531765854749023e-10,0.11340399728926802,0
median_cost,19,24,10,0,1.9205941302913531e-10,0.11340399728926802,0
median_cost,19,25,10,0,1.3180876235181274e-10,0.11340399728926802,0
median_cost,19,26,10,0,1.1414666920446887e-10,0.11340399728926802,0
median_cost,19,27,10,0,1.6307768481193443e-10,0.11340399728926802,0
median_cost,19,28,10,0,1.0338366604998064e-10,0.11340399728926802,0
median_cost,19,29,10,0,1.205674361275099e-10,0.11340399728926802,0
median_cost,19,30,10,0,1.772160900028791e-10,0.11340399728926802,0
median_cost,19,31,10,0,1.6951275698729378e-10,0.11340399728926802,0
median_cost,19,32,10,0,7.248904793463817e-10,0.11340399728926802,0
median_cost,19,33,10,0,4.482688912866216e-10,0.11340399728926802,0
median_cost,19,34,10,0,5.033888181609217e-10,0.11340399728926802,0
median_cost,19,35,10,0,4.866076353222185e-10,0.11340399728926802,0
median_cost,19,36,10,0,5.098908175496e-10,0.11340399728926802,0
median_cost,19,37,10,0,5.530047439889418e-10,0.11340399728926802,0
median_cost,19,38,10,0,4.155514048470495e-10,0.11340399728926802,0
median_cost,19,39,10,0,4.3499760652646895e-10,0.11340399728926802,0
median_cost,19,40,10,0,2.866269920836429e-10,0.11340399728926802,0
median_cost,19,41,10,0,2.647620385923612e-10,0.11340399728926802,0
median_cost,19,42,10,0,1.4292793844528717e-10,0.11340399728926802,0
median_cost,19,43,10,0,1.739428018410075e-10,0.11340399728926802,0
median_cost,19,44,10,0,8.06017861756497e-11,0.11340399728926802,0
median_cost,19,45,10,0,1.9652568063364047e-10,0.11340399728926802,0
median_cost,19,46,10,0,2.2014106586725383e-10,0.11340399728926802,0
median_cost,19,47,10,0,1.7945275596471216e-10,0.11340399728926802,0
median_cost,19,48,10,0,1.7907346641858865e-10,0.11340399728926802,0
median_cost,19,49,10,0,1.617396991266892e-10,0.11340399728926802,0
median_cost,19,50,10,0,2.352251701254898e-10,0.11340399728926802,0
median_cost,19,51,10,0,1.235924264880679e-10,0.11340399728926802,0
median_cost,19,52,10,0,1.5969415505212726e-10,0.11340399728926802,0
median_cost,19,53,10,0,2.3550798639571474e-10,0.11340399728926802,0
median_cost,19,54,10,0,3.4588968302583216e-10,0.11340399728926802,0
median_cost,19,55,10,0,2.6755307211429375e-10,0.11340399728926802,0
median_cost,19,56,10,0,1.144142535327004e-10,0.11340399728926802,0
median_cost,19,57,10,0,1.100557483641337e-10,0.11340399728926802,0
median_cost,19,58,10,0,2.717533119793432e-10,0.11340399728926802,0
median_cost,19,59,10,0,2.06582139835553e-10,0.11340399728926802,0
median_cost,19,60,10,0,2.7374049462930486e-10,0.11340399728926802,0
median_cost,19,61,10,0,2.453745454904432e-10,0.11340399728926802,0
median_cost,19,62,10,0,2.370937755704704e-10,0.11340399728926802,0
median_cost,19,63,10,0,3.537929360916517e-10,0.11340399728926802,0
median_cost,19,64,10,0,1.6295752803210698e-10,0.11340399728926802,0
median_cost,19,65,10,0,2.1463472388555556e-10,0.11340399728926802,0
median_cost,19,66,10,0,2.7963492503739204e-10,0.11340399728926802,0
median_cost,19,67,10,0,9.320381124221708e-10,0.11340399728926802,0
median_cost,19,68,10,0,4.943844935163377e-10,0.11340399728926802,0
median_cost,19,69,10,0,9.280779162363651e-10,0.11340399728926802,0
median_cost,19,70,10,0,5.119553903703031e-10,0.11340399728926802,0
median_cost,19,71,10,0,1.2768087629756885e-09,0.11340399728926802,0
median_cost,19,72,10,0,1.6379459238190535e-09,0.11340399728926802,0
median_cost,19,73,10,0,1.3135035414105434e-09,0.11340399728926802,0
median_cost,19,74,10,0,1.2542835613147724e-09,0.11340399728926802,0
median_cost,19,75,10,0,1.6175917562992043e-09,0.11340399728926802,0
median_cost,19,76,10,0,1.9088540677653168e-09,0.11340399728926802,0
median_cost,19,77,10,0,2.5744644667007596e-09,0.11340399728926802,0
median_cost,19,78,10,0,1.8379815485240531e-09,0.11340399728926802,0
median_cost,19,79,10,0,2.7873948814894905e-09,0.11340399728926802,0
median_cost,19,80,10,0,6.50874790729024e-09,0.11340399728926802,0
median_cost,19,81,10,0,2.4889207865957743e-08,0.11340399728926802,0
median_cost,19,82,10,0,1.23730661008642e-08,0.11340399728926802,0
median_cost,19,83,10,0,2.2638218517510347e-08,0.11340399728926802,0
median_cost,19,84,10,0,2.2328130776403067e-08,0.11340399728926802,0
median_cost,19,85,10,0,4.989547822158013e-08,0.11340399728926802,0
median_cost,19,86,10,0,3.0745824523240825e-08,0.11340399728926802,0
median_cost,19,87,10,0,3.51967318531276e-08,0.11340399728926802,0
median_cost,19,88,10,0,7.066191741087378e-08,0.11340399728926802,0
median_cost,19,89,10,0,3.107561362721898e-07,0.11340399728926802,0
median_cost,19,90,10,0,1.2923187265842824e-07,0.11340399728926802,0
median_cost,19,91,10,0,1.43317700613874e-07,0.11340399728926802,0
median_cost,19,92,10,0,1.250586242964712e-07,0.11340399728926802,0
median_cost,19,93,10,0,1.5917124357153982e-07,0.11340399728926802,0
median_cost,19,94,10,0,3.9878846519553166e-07,0.11340399728926802,0
median_cost,19,95,10,0,4.453218948725761e-07,0.11340399728926802,0
median_cost,19,96,10,0,8.619069742162971e-07,0.11340399728926802,0
median_cost,19,97,10,0,1.777980342633097e-06,0.11340399728926802,0
median_cost,19,98,10,0,7.761655886867947e-07,0.11340399728926802,0
median_cost,19,99,10,0,4.21804527911336e-07,0.11340399728926802,0
median_cost,19,100,10,0,7.676472004498631e-07,0.11340399728926802,0
median_cost,19,101,10,0,4.924988053439003e-07,0.11340399728926802,0
median_cost,19,102,10,0,5.187769511395407e-07,0.11340399728926802,0
median_cost,19,103,10,0,5.031451967494857e-07,0.11340399728926802,0
median_cost,19,104,10,0,1.121263269400598e-06,0.11340399728926802,0
median_cost,19,105,10,0,1.9265733665942614e-06,0.11340399728926802,0
median_cost,19,106,10,0,3.2620708006571223e-06,0.11340399728926802,0
median_cost,19,107,10,0,1.7115983615651797e-06,0.11340399728926802,0
median_cost,19,108,10,0,1.3817940041520404e-06,0.11340399728926802,0
median_cost,19,109,10,0,1.329883432602597e-06,0.11340399728926802,0
median_cost,19,110,10,0,2.4621464313310083e-06,0.11340399728926802,0
median_cost,19,111,10,0,1.4411162156950194e-06,0.11340399728926802,0
median_cost,19,112,10,0,3.2468515513326433e-06,0.11340399728926802,0
median_cost,19,113,10,0,2.6898318329112604e-06,0.11340399728926802,0
median_cost,19,114,10,0,1.1615465695827063e-05,0.11340399728926802,0
median_cost,19,115,10,0,3.4394573618392683e-06,0.11340399728926802,0
median_cost,19,116,10,0,2.637069518628918e-06,0.11340399728926802,0
median_cost,19,117,10,0,2.4426419174298997e-06,0.11340399728926802,0
median_cost,19,118,10,0,5.161533132382306e-06,0.11340399728926802,0
median_cost,19,119,10,0,7.093511295007521e-06,0.11340399728926802,0
median_cost,19,120,10,0,1.0323842680958893e-05,0.11340399728926802,0
median_cost,19,121,10,0,3.0132730405435206e-05,0.11340399728926802,0
median_cost,19,122,10,0,6.234152527464518e-05,0.11340399728926802,0
median_cost,19,123,10,0,4.853613756908857e-05,0.11340399728926802,0
median_cost,19,124,10,0,0.00011153174321723445,0.11340399728926802,0
median_cost,19,125,10,0,0.00015808760280685744,0.11340399728926802,0
median_cost,19,126,10,0,0.00011600795197698853,0.11340399728926802,0
median_cost,19,127,10,0,8.932232282263369e-05,0.11340399728926802,0
median_cost,19,128,10,0,0.0003677909686869261,0.11340399728926802,0
median_cost,19,129,10,0,0.0001267476561280781,0.11340399728926802,0
median_cost,19,130,10,0,0.00033123196428326036,0.11340399728926802,0
median_cost,19,131,10,0,0.0002751049700888891,0.11340399728926802,0
median_cost,19,132,10,0,0.0009305648077464958,0.11340399728926802,0
median_cost,19,133,10,0,0.000677038653460402,0.11340399728926802,0
median_cost,19,134,10,0,0.0017327303702520062,0.11340399728926802,0
median_cost,19,135,10,0,0.0038519375267863296,0.11340399728926802,0
median_cost,19,136,10,0,0.0060115318020878775,0.11340399728926802,0
median_cost,19,137,10,0,0.010084485679290045,0.11340399728926802,0
median_cost,19,138,10,0,0.013379976155189039,0.11340399728926802,0
median_cost,19,139,10,0,0.07040418578177246,0.11340399728926802,0
median_cost,19,140,10,0,0.09438446957631448,0.11340399728926802,0
median_cost,19,141,10,0,0.037033381646788315,0.11340399728926802,0
median_cost,19,142,10,0,0.05984840555914679,0.11340399728926802,0
median_cost,19,143,10,0,0.12934198492764162,0.11340399728926802,1
median_cost,19,144,10,0,0.1591530963193941,0.11340399728926802,1
median_cost,19,145,10,0,0.0933568820776227,0.11340399728926802,0
median_cost,19,146,10,0,0.4842075634741993,0.11340399728926802,1
median_cost,19,147,10,0,0.40872454195838337,0.11340399728926802,1
median_cost,19,148,10,1,0.569361115832056,0.11340399728926802,1
median_cost,19,149,10,1,0.8082710722030227,0.11340399728926802,1
median_cost,19,150,10,1,0.819422472628138,0.11340399728926802,1
median_cost,19,151,10,1,0.9381036175270637,0.11340399728926802,1
median_cost,19,152,10,1,0.9231982114565311,0.11340399728926802,1
median_cost,19,153,10,1,0.9346962562165413,0.11340399728926802,1
median_cost,19,154,10,1,0.9687273105805632,0.11340399728926802,1
median_cost,19,155,10,1,0.990576477884918,0.11340399728926802,1
median_cost,19,156,10,1,0.9891883378376094,0.11340399728926802,1
median_cost,19,157,10,1,0.9894904365981074,0.11340399728926802,1
median_cost,19,158,10,1,0.9989899380613674,0.11340399728926802,1
median_cost,19,1,20,0,3.372987780340188e-19,0.22290462955112206,0
median_cost,19,2,20,0,8.047473845693303e-14,0.22290462955112206,0
median_cost,19,3,20,0,1.4583716707324889e-08,0.22290462955112206,0
median_cost,19,4,20,0,2.4444371807808303e-10,0.22290462955112206,0
median_cost,19,5,20,0,9.667801676631761e-12,0.22290462955112206,0
median_cost,19,6,20,0,3.5620105732646286e-10,0.22290462955112206,0
median_cost,19,7,20,0,1.235343285134674e-11,0.22290462955112206,0
median_cost,19,8,20,0,5.0599983404975364e-11,0.22290462955112206,0
median_cost,19,9,20,0,2.3672558982060026e-10,0.22290462955112206,0
median_cost,19,10,20,0,6.319790883550332e-11,0.22290462955112206,0
median_cost,19,11,20,0,1.3184439191300863e-09,0.22290462955112206,0
median_cost,19,12,20,0,1.258609779511571e-07,0.22290462955112206,0
median_cost,19,13,20,0,3.358972547288041e-08,0.22290462955112206,0
median_cost,19,14,20,0,5.434273793162763e-08,0.22290462955112206,0
median_cost,19,15,20,0,7.846564871136248e-08,0.22290462955112206,0
median_cost,19,16,20,0,2.7819262986137542e-08,0.22290462955112206,0
median_cost,19,17,20,0,3.329269691676425e-08,0.22290462955112206,0
median_cost,19,18,20,0,3.6164472506372254e-08,0.22290462955112206,0
